FISH AND WILDLIFE SCIENTIFIC AID|Non-Tenured Intermittent|Department of Fish and Wildlife|Butte County|8/18/2023|16.07|19.07
FISH AND WILDLIFE SCIENTIFIC AID|Non-Tenured Intermittent|Department of Fish and Wildlife|Butte County|8/18/2023|16.07|19.07
FISH AND WILDLIFE SEASONAL AID|Non-Tenured Intermittent|Department of Fish and Wildlife|Shasta County|8/18/2023|16.07|17.54
HEALTH FACILITIES EVALUATOR II (SUPERVISOR)|Permanent Fulltime|Department of Public Health|Contra Costa County|8/18/2023|7182.0|8930.0
HEALTH FACILITIES EVALUATOR MANAGER I|Permanent Fulltime|Department of Public Health|Sonoma County|8/18/2023|7548.0|9377.0
HEALTH FACILITIES EVALUATOR NURSE|Permanent Fulltime|Department of Public Health|Los Angeles County|8/18/2023|6476.0|8504.0
HEALTH PROGRAM MANAGER III|Limited Term Fulltime|California Correctional Health Care Services|Riverside County|8/18/2023|8759.0|9945.0
HEALTH PROGRAM SPECIALIST I|Limited Term Part-time|California Correctional Health Care Services|San Bernardino County|8/18/2023|6061.0|7587.0
HEALTH PROGRAM SPECIALIST II|Permanent Fulltime|California Correctional Health Care Services|San Joaquin County|8/18/2023|6658.0|8334.0
HEALTH RECORD TECHNICIAN I|Limited Term Part-time|California Correctional Health Care Services|Kern County|8/18/2023|3799.8|4279.5
HEALTH RECORD TECHNICIAN II (SUPERVISOR)|Limited Term Fulltime|California Correctional Health Care Services|Amador County|8/18/2023|4780.0|5380.0
HEAVY EQUIPMENT MECHANIC (CORRECTIONAL FACILITY)|Permanent Fulltime|California Rehabilitation Center|Riverside County|8/18/2023|5748.0|6623.0
INFORMATION OFFICER I (SPECIALIST)|Permanent Fulltime|Department of Industrial Relations|Sacramento County|8/18/2023|5518.0|6907.0
INFORMATION OFFICER I (SPECIALIST)|Permanent Fulltime|Department of Industrial Relations|Alameda County|8/18/2023|5518.0|6907.0
INFORMATION TECHNOLOGY ASSOCIATE|Permanent Fulltime|Franchise Tax Board|Sacramento County|8/18/2023|4516.0|7998.0
INFORMATION TECHNOLOGY MANAGER I|Permanent Fulltime|Department of Water Resources|Sacramento County|8/18/2023|8591.0|11512.0
INFORMATION TECHNOLOGY SPECIALIST I|Permanent Fulltime|Department of Water Resources|Sacramento County|8/18/2023|5960.0|9643.0
INFORMATION TECHNOLOGY SPECIALIST I|Permanent Fulltime|Department of Health Care Services|Sacramento County|8/18/2023|5960.0|9643.0
INFORMATION TECHNOLOGY SPECIALIST I|Limited Term Fulltime|Department of Forestry & Fire Protection|Yolo County|8/18/2023|5960.0|9643.0
INFORMATION TECHNOLOGY SPECIALIST I|Permanent Fulltime|California Correctional Health Care Services|Fresno County|8/18/2023|5960.0|9643.0
INFORMATION TECHNOLOGY SPECIALIST I|Permanent Fulltime|Secretary of State|Sacramento County|8/18/2023|5960.0|9643.0
INFORMATION TECHNOLOGY SPECIALIST I|Permanent Fulltime|Department of Transportation|Sacramento County|8/18/2023|5960.0|9643.0
INFORMATION TECHNOLOGY SPECIALIST I|Permanent Fulltime|Department of Consumer Affairs|Sacramento County|8/18/2023|5960.0|9643.0
INFORMATION TECHNOLOGY SPECIALIST I|Permanent Fulltime|Department of Human Resources|Sacramento County|8/18/2023|6141.0|9931.0
INFORMATION TECHNOLOGY SPECIALIST II|Permanent Fulltime|Department of Consumer Affairs|Sacramento County|8/18/2023|7893.0|10576.0
INFORMATION TECHNOLOGY SPECIALIST II|Permanent Fulltime|Department of Motor Vehicles|Sacramento County|8/18/2023|7893.0|10576.0
INFORMATION TECHNOLOGY SPECIALIST II|Permanent Fulltime|California Energy Commission|Sacramento County|8/18/2023|7893.0|10576.0
INFORMATION TECHNOLOGY SPECIALIST III|Permanent Fulltime|Employment Development Department|Sacramento County|8/18/2023|8700.0|11659.0
INFORMATION TECHNOLOGY SPECIALIST III|Permanent Fulltime|Department of Consumer Affairs|Sacramento County|8/18/2023|8700.0|11659.0
INFORMATION TECHNOLOGY SPECIALIST III|Permanent Fulltime|Cradle-to-Career|Sacramento County|8/18/2023|8700.0|11659.0
INFORMATION TECHNOLOGY SPECIALIST III|Permanent Fulltime|State Teachers' Retirement System|Yolo County|8/18/2023|8700.0|11659.0
INFORMATION TECHNOLOGY SUPERVISOR II|Permanent Fulltime|Franchise Tax Board|Sacramento County|8/18/2023|7783.0|10428.0
INFORMATION TECHNOLOGY SUPERVISOR II|Permanent Fulltime|Military Department|Sacramento County|8/18/2023|7783.0|10428.0
INFORMATION TECHNOLOGY SUPERVISOR II|Permanent Fulltime|Department of Water Resources|Sacramento County|8/18/2023|7783.0|10428.0
INVESTIGATIVE AUDITOR III, DEPARTMENT OF JUSTICE|Permanent Fulltime|Department of Justice|San Diego County|8/18/2023|6082.0|7998.0
INVESTIGATOR|Permanent Fulltime|Department of Motor Vehicles|San Diego County|8/18/2023|5916.0|9428.0
LABORATORY ASSISTANT, CORRECTIONAL FACILITY|Permanent Part-time|California Correctional Health Care Services|Solano County|8/18/2023|298.0|400.0
LABORATORY ASSISTANT, CORRECTIONAL FACILITY|Limited Term Part-time|California Correctional Health Care Services|Los Angeles County|8/18/2023|297.6|399.9
LABORATORY ASSISTANT, CORRECTIONAL FACILITY|Limited Term Part-time|California Correctional Health Care Services|San Luis Obispo County|8/18/2023|2678.4|3599.1
LABORATORY ASSISTANT, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Riverside County|8/18/2023|2976.0|3999.0
LICENSED VOCATIONAL NURSE, CALIFORNIA DEPARTMENT OF CORRECTIONS AND REHABILITATION|Permanent Fulltime|California Correctional Health Care Services|Madera County|8/18/2023|5412.0|6115.0
LICENSED VOCATIONAL NURSE, CALIFORNIA DEPARTMENT OF CORRECTIONS AND REHABILITATION|Permanent Part-time|California Correctional Health Care Services|Madera County|8/18/2023|3788.4|4280.5
LICENSED VOCATIONAL NURSE, CALIFORNIA DEPARTMENT OF CORRECTIONS AND REHABILITATION|Permanent Part-time|California Correctional Health Care Services|Madera County|8/18/2023|1623.6|1834.5
LICENSED VOCATIONAL NURSE, CALIFORNIA DEPARTMENT OF CORRECTIONS AND REHABILITATION|Limited Term Intermittent|California Correctional Health Care Services|Solano County|8/18/2023|31.22|35.28
LICENSED VOCATIONAL NURSE, CALIFORNIA DEPARTMENT OF CORRECTIONS AND REHABILITATION|Permanent Fulltime|California Correctional Health Care Services|Sacramento County|8/18/2023|5412.0|6115.0
LICENSED VOCATIONAL NURSE, CALIFORNIA DEPARTMENT OF CORRECTIONS AND REHABILITATION|Limited Term Fulltime|California Correctional Health Care Services|San Luis Obispo County|8/18/2023|5412.0|6115.0
LICENSED VOCATIONAL NURSE, CALIFORNIA DEPARTMENT OF CORRECTIONS AND REHABILITATION|Permanent Fulltime|California Correctional Health Care Services|San Luis Obispo County|8/18/2023|5412.0|6115.0
LICENSED VOCATIONAL NURSE, CALIFORNIA DEPARTMENT OF CORRECTIONS AND REHABILITATION|Limited Term Intermittent|California Correctional Health Care Services|Kings County|8/18/2023|31.22|35.27
LICENSING PROGRAM ANALYST|Permanent Fulltime|Department of Social Services|Sacramento County|8/18/2023|3499.0|6531.0
LICENSING PROGRAM ANALYST|Permanent Fulltime|Department of Social Services|Fresno County|8/18/2023|3499.0|6531.0
MAILING MACHINES SUPERVISOR II|Permanent Fulltime|Department of Motor Vehicles|Sacramento County|8/18/2023|4024.0|5041.0
MAINTENANCE AIDE (SEASONAL)|Non-Tenured Intermittent|Department of Parks & Recreation|Placer County|8/18/2023|16.11|18.83
MAINTENANCE AIDE (SEASONAL)|Non-Tenured Intermittent|Department of Parks & Recreation|Butte County|8/18/2023|16.11|18.83
MAINTENANCE AIDE (SEASONAL)|Non-Tenured Intermittent|Department of Parks & Recreation|Butte County|8/18/2023|16.11|18.83
MANAGEMENT SERVICES TECHNICIAN|Permanent Fulltime|Department of Industrial Relations|San Luis Obispo County|8/18/2023|3130.0|4428.0
MANAGER I, DEPARTMENT OF MOTOR VEHICLES|Limited Term Fulltime|Department of Motor Vehicles|Sacramento County|8/18/2023|4637.0|5800.0
MANAGER II, DEPARTMENT OF MOTOR VEHICLES|Limited Term Fulltime|Department of Motor Vehicles|Ventura County|8/18/2023|5082.0|6365.0
MANAGER II, DEPARTMENT OF MOTOR VEHICLES|Permanent Fulltime|Department of Motor Vehicles|San Joaquin County|8/18/2023|5082.0|6365.0
MEDICAL ASSISTANT|Permanent Fulltime|California Correctional Health Care Services|Solano County|8/18/2023|3462.0|4553.0
NURSE INSTRUCTOR|Permanent Fulltime|Department of State Hospitals|Los Angeles County|8/18/2023|8672.0|10857.0
OFFICE ASSISTANT (TYPING)|Permanent Fulltime|California Highway Patrol|Shasta County|8/18/2023|2880.0|3912.0
OFFICE TECHNICIAN (GENERAL)|Permanent Fulltime|Department of Rehabilitation|Santa Clara County|8/18/2023|3308.0|4145.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Department of Veterans Affairs|Los Angeles County|8/18/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Permanent Part-time|Department of Veterans Affairs|Los Angeles County|8/18/2023|2358.0|2952.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Department of Forestry & Fire Protection|Merced County|8/18/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Limited Term Fulltime|California Correctional Health Care Services|Los Angeles County|8/18/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Department of Health Care Services|Orange County|8/18/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|California Highway Patrol|Sacramento County|8/18/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Employment Development Department|Sacramento County|8/18/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Peace Officer Selection and Employee Development|Sacramento County|8/18/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Department of Forestry & Fire Protection|Amador County|8/18/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Department of State Hospitals|San Bernardino County|8/18/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Limited Term Fulltime|Department of State Hospitals|San Bernardino County|8/18/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Department of Consumer Affairs|Los Angeles County|8/18/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|California Correctional Health Care Services|Monterey County|8/18/2023|3369.0|4217.0
OFFICE TECHNICIAN (TYPING)|Limited Term Fulltime|California Correctional Health Care Services|Monterey County|8/18/2023|3369.0|4217.0
PARK AIDE (SEASONAL)|Non-Tenured Intermittent|Department of Parks & Recreation|Sacramento County|8/18/2023|16.07|18.4
PERSONNEL SPECIALIST|Permanent Fulltime|Department of State Hospitals|Los Angeles County|8/18/2023|3513.0|5655.0
PHARMACY TECHNICIAN|Permanent Fulltime|California Correctional Health Care Services|San Luis Obispo County|8/18/2023|3752.0|4702.0
PHARMACY TECHNICIAN|Permanent Fulltime|California Correctional Health Care Services|Monterey County|8/18/2023|3752.0|4702.0
PLUMBER II (CORRECTIONAL FACILITY)|Permanent Fulltime|North Kern State Prison|Kern County|8/18/2023|5873.0|6774.0
PLUMBER II (CORRECTIONAL FACILITY)|Limited Term Fulltime|North Kern State Prison|Kern County|8/18/2023|5873.0|6774.0
PROGRAM MANAGER I, OFFICE OF EMERGENCY SERVICES|Permanent Fulltime|California Governor's Office of Emergency Services|Sacramento County|8/18/2023|7681.0|9557.0
PROGRAM TECHNICIAN II|Permanent Fulltime|Department of Public Health|Sacramento County|8/18/2023|3373.0|4227.0
PROGRAM TECHNICIAN II|Permanent Fulltime|Department of Consumer Affairs|Sacramento County|8/18/2023|3373.0|4227.0
PROGRAM TECHNICIAN II|Permanent Fulltime|Department of Public Health|Contra Costa County|8/18/2023|3373.0|4227.0
PROGRAM TECHNICIAN II|Permanent Fulltime|Department of Consumer Affairs|Sacramento County|8/18/2023|3373.0|4227.0
PROPERTY CONTROLLER II (CORRECTIONAL FACILITY)|Limited Term Fulltime|California Correctional Health Care Services|Los Angeles County|8/18/2023|4537.0|5679.0
PSYCHIATRIC TECHNICIAN (SAFETY)|Permanent Part-time|California Correctional Health Care Services|Madera County|8/18/2023|1162.0|1373.6
PSYCHIATRIC TECHNICIAN (SAFETY)|Permanent Fulltime|Department of State Hospitals|San Bernardino County|8/18/2023|5673.0|6970.0
PSYCHIATRIC TECHNICIAN (SAFETY)|Permanent Fulltime|California Correctional Health Care Services|Madera County|8/18/2023|5955.0|7040.0
PSYCHIATRIC TECHNICIAN (SAFETY)|Limited Term Fulltime|California Correctional Health Care Services|Madera County|8/18/2023|5955.0|7040.0
PSYCHIATRIC TECHNICIAN (SAFETY)|Permanent Part-time|California Correctional Health Care Services|Riverside County|8/18/2023|2977.5|3520.0
PSYCHIATRIC TECHNICIAN (SAFETY)|Permanent Part-time|California Correctional Health Care Services|Kern County|8/18/2023|1191.0|1408.0
PSYCHIATRIC TECHNICIAN (SAFETY)|Limited Term Fulltime|California Correctional Health Care Services|Kern County|8/18/2023|5955.0|7040.0
PSYCHIATRIC TECHNICIAN INSTRUCTOR|Permanent Fulltime|Department of State Hospitals|Los Angeles County|8/18/2023|6147.0|8235.0
PUBLIC UTILITIES REGULATORY ANALYST II|Limited Term Fulltime|Public Utilities Commission|San Francisco County|8/18/2023|6651.0|8322.0
PUBLIC UTILITIES REGULATORY ANALYST II|Limited Term Fulltime|Public Utilities Commission|Sacramento County|8/18/2023|6651.0|8322.0
PUBLIC UTILITIES REGULATORY ANALYST II|Limited Term Fulltime|Public Utilities Commission|Los Angeles County|8/18/2023|6651.0|8322.0
PUBLIC UTILITIES REGULATORY ANALYST V|Permanent Fulltime|Public Utilities Commission|Los Angeles County|8/18/2023|8814.0|11031.0
PUBLIC UTILITIES REGULATORY ANALYST V|Permanent Fulltime|Public Utilities Commission|Sacramento County|8/18/2023|8814.0|11031.0
PUBLIC UTILITIES REGULATORY ANALYST V|Permanent Fulltime|Public Utilities Commission|San Francisco County|8/18/2023|8814.0|11031.0
PUBLIC UTILITIES REGULATORY ANALYST V|Permanent Fulltime|Public Utilities Commission|United States|8/18/2023|8814.0|11031.0
RECREATION THERAPIST, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|San Joaquin County|8/18/2023|7056.0|8305.0
RECREATION THERAPIST, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Madera County|8/18/2023|7056.0|8305.0
RECREATION THERAPIST, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|San Joaquin County|8/18/2023|7056.0|8305.0
RECREATION THERAPIST, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|Kern County|8/18/2023|7056.0|8305.0
RECREATION THERAPIST, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|San Bernardino County|8/18/2023|7056.0|8305.0
REGISTERED NURSE, CORRECTIONAL FACILITY|Limited Term Intermittent|California Correctional Health Care Services|Fresno County|8/18/2023|52.72|62.83
REGISTERED NURSE, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|Fresno County|8/18/2023|9138.0|10892.0
REGISTERED NURSE, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|Madera County|8/18/2023|9138.0|10892.0
REGISTERED NURSE, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Madera County|8/18/2023|9138.0|10892.0
REGISTERED NURSE, CORRECTIONAL FACILITY|Limited Term Intermittent|California Correctional Health Care Services|Monterey County|8/18/2023|58.12|69.29
REGISTERED NURSE, CORRECTIONAL FACILITY|Limited Term Intermittent|California Correctional Health Care Services|Kern County|8/18/2023|52.71|62.84
REGISTERED NURSE, CORRECTIONAL FACILITY|Permanent Part-time|California Correctional Health Care Services|Tuolumne County|8/18/2023|1827.6|2178.4
RESEARCH DATA SPECIALIST II|Permanent Fulltime|Department of General Services|Yolo County|8/18/2023|6658.0|8334.0
RESEARCH DATA SPECIALIST II|Limited Term Fulltime|Office of the State Public Defender|United States|8/18/2023|6658.0|8334.0
RESEARCH SCIENTIST II (EPIDEMIOLOGY/BIOSTATISTICS)|Permanent Fulltime|Department of Public Health|Sacramento County|8/18/2023|7152.0|8889.0
RESEARCH SCIENTIST III (EPIDEMIOLOGY/BIOSTATISTICS)|Permanent Fulltime|Department of Public Health|Sacramento County|8/18/2023|7811.0|9777.0
RESEARCH SCIENTIST III (EPIDEMIOLOGY/BIOSTATISTICS)|Permanent Fulltime|Department of Public Health|Contra Costa County|8/18/2023|7811.0|9777.0
SEASONAL CLERK|Non-Tenured Intermittent|Department of Fish and Wildlife|Sacramento County|8/18/2023|2786.0|3142.0
SECURITY GUARD|Permanent Fulltime|Department of Veterans Affairs|Fresno County|8/18/2023|2786.0|3487.0
SECURITY GUARD|Permanent Fulltime|Department of Veterans Affairs|Los Angeles County|8/18/2023|2786.0|3487.0
SECURITY GUARD|Permanent Fulltime|Department of Veterans Affairs|Shasta County|8/18/2023|2786.0|3487.0
SENIOR ACCOUNTING OFFICER (SPECIALIST)|Permanent Fulltime|Department of State Hospitals|San Bernardino County|8/18/2023|5518.0|6907.0
SENIOR COMPLIANCE REPRESENTATIVE, FRANCHISE TAX BOARD|Permanent Fulltime|Franchise Tax Board|Orange County|8/18/2023|6082.0|7618.0
SENIOR EMERGENCY SERVICES COORDINATOR, OFFICE OF EMERGENCY SERVICES|Permanent Fulltime|Department of Public Health|United States|8/18/2023|6556.0|8151.0
SENIOR EMERGENCY SERVICES COORDINATOR, OFFICE OF EMERGENCY SERVICES|Permanent Fulltime|Department of Public Health|United States|8/18/2023|6556.0|8151.0
SENIOR EMERGENCY SERVICES COORDINATOR, OFFICE OF EMERGENCY SERVICES|Permanent Fulltime|Department of Public Health|United States|8/18/2023|6556.0|8151.0
SENIOR ENGINEERING GEOLOGIST|Permanent Fulltime|State Water Resources Control Board|Sacramento County|8/18/2023|10886.0|13625.0
SENIOR ENGINEERING GEOLOGIST|Permanent Fulltime|State Water Resources Control Board|Sacramento County|8/18/2023|10886.0|13625.0
SENIOR ENVIRONMENTAL PLANNER|Limited Term Fulltime|Department of Transportation|Inyo County|8/18/2023|7563.0|9398.0
SENIOR ENVIRONMENTAL SCIENTIST (SPECIALIST)|Permanent Fulltime|Military Department|Sacramento County|8/18/2023|7336.0|9126.0
SENIOR ENVIRONMENTAL SCIENTIST (SPECIALIST)|Permanent Fulltime|Department of Fish and Wildlife|Los Angeles County|8/18/2023|7336.0|9126.0
SENIOR ENVIRONMENTAL SCIENTIST (SPECIALIST)|Permanent Fulltime|Department of Fish and Wildlife|Orange County|8/18/2023|7336.0|9126.0
SENIOR ENVIRONMENTAL SCIENTIST (SPECIALIST)|Permanent Fulltime|Department of Fish and Wildlife|San Bernardino County|8/18/2023|7336.0|9126.0
SENIOR MARKETING SPECIALIST, CALIFORNIA STATE LOTTERY|Permanent Fulltime|Covered California|Sacramento County|8/18/2023|6684.0|8366.0
SENIOR MOTOR VEHICLE TECHNICIAN|Permanent Fulltime|Department of Motor Vehicles|San Joaquin County|8/18/2023|4178.0|5231.0
SENIOR PERSONNEL SPECIALIST|Limited Term Fulltime|Ca State Prison, Corcoran|Kings County|8/18/2023|4936.0|6184.0
SENIOR PERSONNEL SPECIALIST|Permanent Fulltime|CA High Speed Rail Authority|Sacramento County|8/18/2023|4936.0|6184.0
